location,count,date
21213,2,2014-02-25
21215,1,2014-02-25
21217,2,2014-02-25
21218,1,2014-02-25
21220,1,2014-02-25
21221,1,2014-02-25
21222,1,2014-02-25
21223,1,2014-02-25
21224,1,2014-02-25
21225,1,2014-02-25
21229,2,2014-02-25
21234,1,2014-02-25
21236,2,2014-02-25
21244,1,2014-02-25
21403,1,2014-02-25
20714,1,2014-02-26
20774,1,2014-02-26
20910,1,2014-02-26
21048,1,2014-02-26
21060,1,2014-02-26
21104,1,2014-02-26
21114,1,2014-02-26
21117,1,2014-02-26
21158,1,2014-02-26
21206,1,2014-02-26
21213,1,2014-02-26
21215,3,2014-02-26
21217,1,2014-02-26
21218,2,2014-02-26
21220,1,2014-02-26
21223,1,2014-02-26
21225,3,2014-02-26
21228,1,2014-02-26
21229,1,2014-02-26
21230,2,2014-02-26
21234,1,2014-02-26
21236,1,2014-02-26
21244,1,2014-02-26
21401,1,2014-02-26
20751,1,2014-02-27
20785,1,2014-02-27
20886,1,2014-02-27
20906,1,2014-02-27
21015,1,2014-02-27
21040,1,2014-02-27
21158,1,2014-02-27
21207,2,2014-02-27
21213,4,2014-02-27
21215,6,2014-02-27
21216,2,2014-02-27
21218,2,2014-02-27
21221,1,2014-02-27
21223,1,2014-02-27
21225,2,2014-02-27
21228,1,2014-02-27
21229,3,2014-02-27
21234,1,2014-02-27
21237,1,2014-02-27
21244,2,2014-02-27
21793,1,2014-02-27
21875,1,2014-02-27
20613,1,2014-02-28
20747,1,2014-02-28
20764,1,2014-02-28
20832,1,2014-02-28
20850,1,2014-02-28
20878,2,2014-02-28
20879,1,2014-02-28
20886,1,2014-02-28
21048,1,2014-02-28
21061,1,2014-02-28
21201,1,2014-02-28
21204,1,2014-02-28
21207,1,2014-02-28
21215,2,2014-02-28
21216,1,2014-02-28
21217,1,2014-02-28
21220,1,2014-02-28
21223,1,2014-02-28
21227,1,2014-02-28
21229,2,2014-02-28
21237,1,2014-02-28
21286,1,2014-02-28
21791,1,2014-02-28
20636,1,2014-03-01
20693,1,2014-03-01
20706,1,2014-03-01
20737,1,2014-03-01
20853,1,2014-03-01
21060,1,2014-03-01
21122,1,2014-03-01
21158,1,2014-03-01
21202,1,2014-03-01
21205,1,2014-03-01
21206,2,2014-03-01
21211,1,2014-03-01
21213,3,2014-03-01
21214,1,2014-03-01
21215,3,2014-03-01
21216,2,2014-03-01
21217,2,2014-03-01
21218,3,2014-03-01
21220,1,2014-03-01
21221,1,2014-03-01
21225,1,2014-03-01
21228,1,2014-03-01
21229,1,2014-03-01
21237,2,2014-03-01
21244,1,2014-03-01
21657,1,2014-03-01
21784,1,2014-03-01
21911,1,2014-03-01
20602,1,2014-03-02
20630,1,2014-03-02
20653,1,2014-03-02
20707,1,2014-03-02
20746,1,2014-03-02
20874,1,2014-03-02
20878,1,2014-03-02
20910,1,2014-03-02
21040,1,2014-03-02
21061,1,2014-03-02
21074,1,2014-03-02
21102,1,2014-03-02
21117,2,2014-03-02
21128,1,2014-03-02
21158,1,2014-03-02
21202,1,2014-03-02
21205,1,2014-03-02
21206,1,2014-03-02
21208,1,2014-03-02
21213,1,2014-03-02
21215,4,2014-03-02
21217,2,2014-03-02
21218,3,2014-03-02
21220,1,2014-03-02
21221,1,2014-03-02
21222,1,2014-03-02
21223,1,2014-03-02
21224,2,2014-03-02
21225,1,2014-03-02
21227,2,2014-03-02
21229,1,2014-03-02
21234,1,2014-03-02
21237,1,2014-03-02
21239,2,2014-03-02
21286,1,2014-03-02
21502,1,2014-03-02
21520,1,2014-03-02
21901,2,2014-03-02
21921,1,2014-03-02
20833,1,2014-03-03
20850,1,2014-03-03
21061,1,2014-03-03
21122,1,2014-03-03
21157,1,2014-03-03
21202,1,2014-03-03
21206,5,2014-03-03
21207,1,2014-03-03
21208,1,2014-03-03
21211,1,2014-03-03
21212,1,2014-03-03
21213,1,2014-03-03
21215,3,2014-03-03
21216,1,2014-03-03
21218,1,2014-03-03
21220,1,2014-03-03
21224,2,2014-03-03
21234,1,2014-03-03
21237,2,2014-03-03
21239,1,2014-03-03
21502,1,2014-03-03
21643,1,2014-03-03
21750,1,2014-03-03
21754,1,2014-03-03
21756,1,2014-03-03
21784,1,2014-03-03
21817,1,2014-03-03
21853,1,2014-03-03
21911,1,2014-03-03
21921,1,2014-03-03
20603,1,2014-03-04
20785,1,2014-03-04
20878,1,2014-03-04
20910,1,2014-03-04
21061,1,2014-03-04
21102,1,2014-03-04
21113,1,2014-03-04
21117,1,2014-03-04
21133,1,2014-03-04
21146,1,2014-03-04
21201,1,2014-03-04
21202,2,2014-03-04
21212,1,2014-03-04
21215,3,2014-03-04
21216,2,2014-03-04
21217,1,2014-03-04
21218,2,2014-03-04
21220,2,2014-03-04
21223,1,2014-03-04
21229,1,2014-03-04
21236,1,2014-03-04
21401,1,2014-03-04
21502,1,2014-03-04
21776,1,2014-03-04
21784,1,2014-03-04
20601,1,2014-03-05
20653,1,2014-03-05
20721,1,2014-03-05
20747,1,2014-03-05
20785,1,2014-03-05
20904,1,2014-03-05
21037,1,2014-03-05
21060,1,2014-03-05
21090,1,2014-03-05
21157,2,2014-03-05
21202,1,2014-03-05
21206,4,2014-03-05
21207,1,2014-03-05
21208,1,2014-03-05
21209,1,2014-03-05
21215,1,2014-03-05
21216,1,2014-03-05
21218,4,2014-03-05
21220,1,2014-03-05
21223,1,2014-03-05
21225,4,2014-03-05
21226,1,2014-03-05
21229,2,2014-03-05
21234,2,2014-03-05
21403,1,2014-03-05
21740,1,2014-03-05
21787,1,2014-03-05
21791,1,2014-03-05
21804,3,2014-03-05
21874,1,2014-03-05
20715,1,2014-03-06
20785,1,2014-03-06
20871,1,2014-03-06
20876,1,2014-03-06
20904,1,2014-03-06
21117,1,2014-03-06
21122,2,2014-03-06
21202,1,2014-03-06
21205,1,2014-03-06
21212,1,2014-03-06
21215,3,2014-03-06
21216,2,2014-03-06
21217,1,2014-03-06
21218,1,2014-03-06
21223,1,2014-03-06
21225,1,2014-03-06
21227,1,2014-03-06
21229,1,2014-03-06
21502,1,2014-03-06
21740,2,2014-03-06
21804,1,2014-03-06
20650,1,2014-03-07
20850,1,2014-03-07
20904,1,2014-03-07
21044,1,2014-03-07
21061,1,2014-03-07
21074,1,2014-03-07
21082,1,2014-03-07
21146,1,2014-03-07
21157,1,2014-03-07
21201,1,2014-03-07
21202,1,2014-03-07
21206,1,2014-03-07
21213,1,2014-03-07
21215,3,2014-03-07
21218,2,2014-03-07
21223,1,2014-03-07
21224,1,2014-03-07
21225,1,2014-03-07
21228,1,2014-03-07
21229,2,2014-03-07
21230,1,2014-03-07
21234,1,2014-03-07
21239,2,2014-03-07
21403,1,2014-03-07
21561,1,2014-03-07
21613,1,2014-03-07
21716,1,2014-03-07
21911,1,2014-03-07
20650,1,2014-03-08
20695,1,2014-03-08
20744,1,2014-03-08
20783,1,2014-03-08
20853,1,2014-03-08
21037,1,2014-03-08
21054,1,2014-03-08
21061,1,2014-03-08
21133,1,2014-03-08
21157,1,2014-03-08
21202,1,2014-03-08
21205,1,2014-03-08
21207,3,2014-03-08
21213,1,2014-03-08
21214,1,2014-03-08
21215,3,2014-03-08
21216,1,2014-03-08
21221,2,2014-03-08
21222,1,2014-03-08
21224,1,2014-03-08
21226,1,2014-03-08
21227,1,2014-03-08
21229,1,2014-03-08
21230,1,2014-03-08
21236,1,2014-03-08
21237,1,2014-03-08
21613,2,2014-03-08
21632,1,2014-03-08
20601,1,2014-03-09
20634,2,2014-03-09
20653,1,2014-03-09
20659,1,2014-03-09
20705,1,2014-03-09
20816,1,2014-03-09
20878,1,2014-03-09
21030,1,2014-03-09
21045,1,2014-03-09
21061,2,2014-03-09
21122,1,2014-03-09
21136,1,2014-03-09
21205,1,2014-03-09
21207,1,2014-03-09
21208,1,2014-03-09
21209,1,2014-03-09
21211,2,2014-03-09
21213,1,2014-03-09
21216,3,2014-03-09
21217,1,2014-03-09
21218,1,2014-03-09
21222,1,2014-03-09
21228,1,2014-03-09
21229,1,2014-03-09
21234,2,2014-03-09
21244,1,2014-03-09
21502,1,2014-03-09
21740,1,2014-03-09
21771,1,2014-03-09
21804,1,2014-03-09
21817,1,2014-03-09
20708,1,2014-03-10
20724,1,2014-03-10
20743,1,2014-03-10
20774,1,2014-03-10
20784,1,2014-03-10
20785,1,2014-03-10
21061,1,2014-03-10
21087,1,2014-03-10
21202,1,2014-03-10
21206,2,2014-03-10
21207,1,2014-03-10
21213,2,2014-03-10
21215,6,2014-03-10
21216,1,2014-03-10
21217,1,2014-03-10
21218,1,2014-03-10
21220,1,2014-03-10
21222,1,2014-03-10
21223,2,2014-03-10
21224,1,2014-03-10
21227,1,2014-03-10
21229,2,2014-03-10
21237,1,2014-03-10
21239,1,2014-03-10
21401,2,2014-03-10
21539,1,2014-03-10
21719,1,2014-03-10
21784,1,2014-03-10
21903,1,2014-03-10
21919,1,2014-03-10
21921,3,2014-03-10
20636,1,2014-03-11
20653,1,2014-03-11
20903,1,2014-03-11
21093,1,2014-03-11
21157,1,2014-03-11
21201,2,2014-03-11
21202,2,2014-03-11
21206,1,2014-03-11
21207,1,2014-03-11
21213,1,2014-03-11
21215,1,2014-03-11
21217,2,2014-03-11
21218,1,2014-03-11
21220,2,2014-03-11
21222,1,2014-03-11
21225,2,2014-03-11
21227,3,2014-03-11
21229,1,2014-03-11
21666,1,2014-03-11
21702,1,2014-03-11
21740,1,2014-03-11
21788,1,2014-03-11
20601,1,2014-03-12
20603,1,2014-03-12
20850,1,2014-03-12
21060,1,2014-03-12
21133,1,2014-03-12
21202,2,2014-03-12
21204,1,2014-03-12
21206,1,2014-03-12
21207,2,2014-03-12
21208,1,2014-03-12
21215,1,2014-03-12
21216,1,2014-03-12
21218,3,2014-03-12
21220,2,2014-03-12
21221,1,2014-03-12
21222,1,2014-03-12
21225,1,2014-03-12
21228,1,2014-03-12
21234,1,2014-03-12
21613,1,2014-03-12
21666,1,2014-03-12
21784,1,2014-03-12
21797,1,2014-03-12
20621,1,2014-03-13
20678,1,2014-03-13
20748,1,2014-03-13
20782,1,2014-03-13
20872,1,2014-03-13
21084,1,2014-03-13
21090,1,2014-03-13
21207,2,2014-03-13
21215,2,2014-03-13
21216,2,2014-03-13
21217,2,2014-03-13
21221,1,2014-03-13
21223,1,2014-03-13
21225,2,2014-03-13
21236,1,2014-03-13
21237,1,2014-03-13
21239,1,2014-03-13
21244,1,2014-03-13
21286,1,2014-03-13
21403,1,2014-03-13
21532,1,2014-03-13
21613,1,2014-03-13
21643,1,2014-03-13
21804,1,2014-03-13
20601,1,2014-03-14
20706,1,2014-03-14
20744,2,2014-03-14
20877,1,2014-03-14
21015,1,2014-03-14
21060,1,2014-03-14
21085,1,2014-03-14
21117,1,2014-03-14
21136,1,2014-03-14
21205,1,2014-03-14
21212,1,2014-03-14
21213,1,2014-03-14
21215,2,2014-03-14
21217,1,2014-03-14
21218,2,2014-03-14
21219,1,2014-03-14
21220,2,2014-03-14
21222,1,2014-03-14
21223,2,2014-03-14
21225,1,2014-03-14
21227,1,2014-03-14
21236,1,2014-03-14
21403,1,2014-03-14
21409,1,2014-03-14
21619,1,2014-03-14
21901,2,2014-03-14
20601,1,2014-03-15
20746,1,2014-03-15
20854,1,2014-03-15
20874,1,2014-03-15
20906,1,2014-03-15
21012,1,2014-03-15
21035,1,2014-03-15
21060,1,2014-03-15
21085,1,2014-03-15
21102,1,2014-03-15
21202,2,2014-03-15
21206,1,2014-03-15
21212,1,2014-03-15
21215,1,2014-03-15
21217,1,2014-03-15
21218,2,2014-03-15
21219,1,2014-03-15
21222,2,2014-03-15
21223,1,2014-03-15
21225,1,2014-03-15
21227,1,2014-03-15
21228,2,2014-03-15
21229,2,2014-03-15
21231,1,2014-03-15
21234,2,2014-03-15
21822,1,2014-03-15
21921,1,2014-03-15
20602,1,2014-03-16
20608,1,2014-03-16
20634,1,2014-03-16
20653,1,2014-03-16
20872,1,2014-03-16
20906,1,2014-03-16
21042,1,2014-03-16
21133,1,2014-03-16
21136,1,2014-03-16
21201,1,2014-03-16
21202,1,2014-03-16
21207,1,2014-03-16
21213,2,2014-03-16
21215,3,2014-03-16
21216,2,2014-03-16
21217,1,2014-03-16
21218,1,2014-03-16
21220,1,2014-03-16
21221,1,2014-03-16
21225,1,2014-03-16
21228,1,2014-03-16
21230,1,2014-03-16
21403,1,2014-03-16
21769,1,2014-03-16
21918,1,2014-03-16
21921,3,2014-03-16
20619,1,2014-03-17
21044,1,2014-03-17
21048,1,2014-03-17
21061,2,2014-03-17
21102,1,2014-03-17
21117,1,2014-03-17
21201,1,2014-03-17
21202,2,2014-03-17
21207,2,2014-03-17
21208,1,2014-03-17
21212,1,2014-03-17
21213,2,2014-03-17
21214,1,2014-03-17
21215,1,2014-03-17
21216,1,2014-03-17
21217,1,2014-03-17
21218,2,2014-03-17
21220,1,2014-03-17
21221,1,2014-03-17
21222,1,2014-03-17
21223,1,2014-03-17
21225,1,2014-03-17
21231,1,2014-03-17
21234,1,2014-03-17
21237,1,2014-03-17
21782,1,2014-03-17
21797,1,2014-03-17
21901,2,2014-03-17
21904,2,2014-03-17
21921,2,2014-03-17
20619,1,2014-03-18
20634,1,2014-03-18
20783,1,2014-03-18
20903,1,2014-03-18
21163,1,2014-03-18
21207,2,2014-03-18
21209,1,2014-03-18
21211,1,2014-03-18
21213,1,2014-03-18
21215,3,2014-03-18
21216,1,2014-03-18
21217,1,2014-03-18
21219,1,2014-03-18
21220,1,2014-03-18
21225,1,2014-03-18
21239,1,2014-03-18
21740,1,2014-03-18
21784,1,2014-03-18
21913,2,2014-03-18
20653,1,2014-03-19
20794,1,2014-03-19
20851,1,2014-03-19
21015,1,2014-03-19
21078,1,2014-03-19
21102,1,2014-03-19
21128,2,2014-03-19
21209,1,2014-03-19
21211,1,2014-03-19
21213,1,2014-03-19
21215,1,2014-03-19
21216,1,2014-03-19
21217,1,2014-03-19
21218,2,2014-03-19
21221,1,2014-03-19
21223,1,2014-03-19
21229,2,2014-03-19
21234,1,2014-03-19
21237,1,2014-03-19
21244,1,2014-03-19
21502,1,2014-03-19
21740,1,2014-03-19
21757,1,2014-03-19
21783,1,2014-03-19
20707,1,2014-03-20
20874,1,2014-03-20
20876,1,2014-03-20
20904,1,2014-03-20
21040,1,2014-03-20
21085,1,2014-03-20
21102,1,2014-03-20
21158,1,2014-03-20
21201,1,2014-03-20
21202,1,2014-03-20
21215,3,2014-03-20
21216,1,2014-03-20
21217,1,2014-03-20
21219,1,2014-03-20
21220,2,2014-03-20
21221,1,2014-03-20
21223,2,2014-03-20
21224,1,2014-03-20
21229,1,2014-03-20
21230,1,2014-03-20
21239,1,2014-03-20
21401,1,2014-03-20
20659,1,2014-03-21
20740,1,2014-03-21
20852,1,2014-03-21
20876,1,2014-03-21
20910,1,2014-03-21
21009,1,2014-03-21
21014,1,2014-03-21
21084,1,2014-03-21
21102,1,2014-03-21
21113,1,2014-03-21
21122,1,2014-03-21
21207,1,2014-03-21
21214,1,2014-03-21
21215,1,2014-03-21
21216,2,2014-03-21
21220,1,2014-03-21
21223,1,2014-03-21
21224,1,2014-03-21
21227,1,2014-03-21
21229,1,2014-03-21
21234,1,2014-03-21
21236,1,2014-03-21
21239,2,2014-03-21
21613,1,2014-03-21
21639,1,2014-03-21
21702,1,2014-03-21
21703,1,2014-03-21
20695,1,2014-03-22
20785,1,2014-03-22
20874,1,2014-03-22
21001,1,2014-03-22
21074,1,2014-03-22
21076,1,2014-03-22
21122,1,2014-03-22
21128,1,2014-03-22
21157,1,2014-03-22
21158,1,2014-03-22
21206,1,2014-03-22
21215,3,2014-03-22
21216,1,2014-03-22
21217,3,2014-03-22
21218,2,2014-03-22
21229,2,2014-03-22
21234,2,2014-03-22
21701,1,2014-03-22
21801,1,2014-03-22
20711,1,2014-03-23
20814,1,2014-03-23
20877,1,2014-03-23
21042,1,2014-03-23
21043,1,2014-03-23
21061,1,2014-03-23
21078,1,2014-03-23
21085,1,2014-03-23
21133,1,2014-03-23
21154,1,2014-03-23
21157,1,2014-03-23
21202,1,2014-03-23
21205,1,2014-03-23
21210,1,2014-03-23
21212,1,2014-03-23
21213,4,2014-03-23
21214,1,2014-03-23
21215,3,2014-03-23
21218,1,2014-03-23
21222,2,2014-03-23
21229,3,2014-03-23
21236,1,2014-03-23
21401,1,2014-03-23
21643,1,2014-03-23
21645,1,2014-03-23
21740,1,2014-03-23
21787,2,2014-03-23
21788,1,2014-03-23
20622,1,2014-03-24
20743,1,2014-03-24
20746,1,2014-03-24
21032,1,2014-03-24
21043,1,2014-03-24
21122,2,2014-03-24
21136,1,2014-03-24
21202,1,2014-03-24
21206,1,2014-03-24
21207,2,2014-03-24
21213,1,2014-03-24
21217,2,2014-03-24
21218,2,2014-03-24
21223,1,2014-03-24
21224,1,2014-03-24
21228,1,2014-03-24
21234,1,2014-03-24
21239,1,2014-03-24
21244,1,2014-03-24
21620,1,2014-03-24
21716,1,2014-03-24
21788,1,2014-03-24
21921,1,2014-03-24
20653,1,2014-03-25
20659,1,2014-03-25
20774,1,2014-03-25
20850,1,2014-03-25
20905,1,2014-03-25
21014,1,2014-03-25
21037,1,2014-03-25
21093,1,2014-03-25
21122,1,2014-03-25
21136,1,2014-03-25
21201,2,2014-03-25
21206,2,2014-03-25
21207,1,2014-03-25
21212,1,2014-03-25
21214,1,2014-03-25
21215,2,2014-03-25
21218,1,2014-03-25
21223,2,2014-03-25
21225,1,2014-03-25
21237,1,2014-03-25
21244,1,2014-03-25
21617,1,2014-03-25
21740,1,2014-03-25
21771,1,2014-03-25
20675,1,2014-03-26
20724,1,2014-03-26
20785,1,2014-03-26
20878,1,2014-03-26
20910,1,2014-03-26
21030,1,2014-03-26
21044,1,2014-03-26
21050,1,2014-03-26
21060,1,2014-03-26
21090,1,2014-03-26
21102,1,2014-03-26
21157,1,2014-03-26
21206,1,2014-03-26
21213,1,2014-03-26
21215,5,2014-03-26
21216,2,2014-03-26
21217,1,2014-03-26
21220,1,2014-03-26
21222,1,2014-03-26
21224,1,2014-03-26
21225,2,2014-03-26
21234,1,2014-03-26
21237,1,2014-03-26
21701,2,2014-03-26
21804,1,2014-03-26
21813,1,2014-03-26
21921,2,2014-03-26
20646,1,2014-03-27
20735,1,2014-03-27
21001,1,2014-03-27
21032,1,2014-03-27
21042,1,2014-03-27
21061,1,2014-03-27
21074,1,2014-03-27
21157,1,2014-03-27
21158,1,2014-03-27
21201,1,2014-03-27
21206,3,2014-03-27
21207,1,2014-03-27
21213,2,2014-03-27
21214,1,2014-03-27
21216,2,2014-03-27
21220,1,2014-03-27
21221,1,2014-03-27
21222,1,2014-03-27
21223,1,2014-03-27
21227,1,2014-03-27
21228,2,2014-03-27
21229,2,2014-03-27
21239,2,2014-03-27
21733,1,2014-03-27
21740,2,2014-03-27
21804,1,2014-03-27
21921,2,2014-03-27
21074,1,2014-03-28
21162,1,2014-03-28
21206,1,2014-03-28
21207,1,2014-03-28
21211,2,2014-03-28
21213,2,2014-03-28
21216,1,2014-03-28
21217,1,2014-03-28
21218,2,2014-03-28
21222,2,2014-03-28
21223,1,2014-03-28
21227,1,2014-03-28
21230,1,2014-03-28
21244,1,2014-03-28
21403,1,2014-03-28
21502,1,2014-03-28
21550,1,2014-03-28
21740,1,2014-03-28
21784,1,2014-03-28
20603,1,2014-03-29
20653,1,2014-03-29
20872,1,2014-03-29
21009,1,2014-03-29
21037,1,2014-03-29
21043,1,2014-03-29
21158,1,2014-03-29
21205,1,2014-03-29
21206,1,2014-03-29
21207,1,2014-03-29
21211,1,2014-03-29
21215,4,2014-03-29
21216,1,2014-03-29
21221,2,2014-03-29
21223,1,2014-03-29
21227,1,2014-03-29
21228,1,2014-03-29
21229,4,2014-03-29
21231,1,2014-03-29
21239,2,2014-03-29
21244,1,2014-03-29
21502,1,2014-03-29
21632,1,2014-03-29
21703,1,2014-03-29
21784,1,2014-03-29
21921,1,2014-03-29
20611,1,2014-03-30
20774,1,2014-03-30
20782,1,2014-03-30
21001,1,2014-03-30
21035,1,2014-03-30
21061,1,2014-03-30
21076,1,2014-03-30
21102,1,2014-03-30
21157,1,2014-03-30
21202,1,2014-03-30
21204,1,2014-03-30
21206,1,2014-03-30
21207,1,2014-03-30
21208,1,2014-03-30
21211,1,2014-03-30
21212,1,2014-03-30
21213,1,2014-03-30
21215,2,2014-03-30
21216,2,2014-03-30
21223,2,2014-03-30
21225,1,2014-03-30
21229,1,2014-03-30
21234,1,2014-03-30
21237,2,2014-03-30
21239,2,2014-03-30
21638,1,2014-03-30
21758,1,2014-03-30
21795,1,2014-03-30
20850,1,2014-03-31
21040,1,2014-03-31
21087,1,2014-03-31
21201,2,2014-03-31
21202,1,2014-03-31
21215,5,2014-03-31
21217,1,2014-03-31
21219,1,2014-03-31
21223,2,2014-03-31
21225,1,2014-03-31
21227,1,2014-03-31
21229,2,2014-03-31
21230,1,2014-03-31
21239,2,2014-03-31
21244,2,2014-03-31
21502,1,2014-03-31
21701,1,2014-03-31
21921,1,2014-03-31
20640,1,2014-04-01
20693,1,2014-04-01
20743,1,2014-04-01
21061,1,2014-04-01
21104,1,2014-04-01
21207,2,2014-04-01
21211,1,2014-04-01
21213,1,2014-04-01
21215,3,2014-04-01
21216,1,2014-04-01
21217,1,2014-04-01
21218,1,2014-04-01
21219,1,2014-04-01
21220,1,2014-04-01
21221,1,2014-04-01
21222,1,2014-04-01
21225,1,2014-04-01
21226,1,2014-04-01
21227,2,2014-04-01
21228,1,2014-04-01
21234,1,2014-04-01
21239,1,2014-04-01
21502,1,2014-04-01
21914,1,2014-04-01
21921,1,2014-04-01
20650,1,2014-04-02
20852,1,2014-04-02
20878,1,2014-04-02
21061,1,2014-04-02
21104,1,2014-04-02
21201,2,2014-04-02
21202,2,2014-04-02
21207,1,2014-04-02
21215,3,2014-04-02
21216,1,2014-04-02
21217,2,2014-04-02
21218,5,2014-04-02
21221,1,2014-04-02
21222,1,2014-04-02
21223,2,2014-04-02
21224,1,2014-04-02
21229,3,2014-04-02
21502,1,2014-04-02
21620,1,2014-04-02
21704,3,2014-04-02
21770,1,2014-04-02
21791,1,2014-04-02
20602,1,2014-04-03
20653,2,2014-04-03
20657,1,2014-04-03
20711,1,2014-04-03
20783,1,2014-04-03
20794,1,2014-04-03
20854,1,2014-04-03
20872,1,2014-04-03
20882,1,2014-04-03
21040,1,2014-04-03
21060,1,2014-04-03
21084,1,2014-04-03
21108,1,2014-04-03
21208,2,2014-04-03
21212,1,2014-04-03
21213,2,2014-04-03
21215,3,2014-04-03
21221,1,2014-04-03
21222,5,2014-04-03
21223,2,2014-04-03
21225,4,2014-04-03
21227,1,2014-04-03
21229,1,2014-04-03
21234,1,2014-04-03
21239,1,2014-04-03
21244,1,2014-04-03
21703,1,2014-04-03
21921,1,2014-04-03
20662,1,2014-04-04
20692,1,2014-04-04
20785,1,2014-04-04
21014,1,2014-04-04
21060,1,2014-04-04
21061,1,2014-04-04
21085,1,2014-04-04
21202,1,2014-04-04
21204,1,2014-04-04
21206,1,2014-04-04
21207,1,2014-04-04
21212,1,2014-04-04
21213,1,2014-04-04
21214,1,2014-04-04
21215,5,2014-04-04
21216,1,2014-04-04
21217,5,2014-04-04
21218,2,2014-04-04
21220,1,2014-04-04
21221,1,2014-04-04
21222,2,2014-04-04
21223,1,2014-04-04
21224,1,2014-04-04
21225,1,2014-04-04
21228,1,2014-04-04
21229,1,2014-04-04
21237,3,2014-04-04
21532,1,2014-04-04
21632,1,2014-04-04
21740,1,2014-04-04
20735,1,2014-04-05
20743,1,2014-04-05
20747,1,2014-04-05
20816,1,2014-04-05
20879,1,2014-04-05
21114,1,2014-04-05
21157,1,2014-04-05
21162,1,2014-04-05
21201,1,2014-04-05
21202,1,2014-04-05
21205,1,2014-04-05
21206,1,2014-04-05
21208,1,2014-04-05
21215,8,2014-04-05
21216,2,2014-04-05
21217,1,2014-04-05
21218,2,2014-04-05
21221,1,2014-04-05
21222,5,2014-04-05
21223,3,2014-04-05
21224,2,2014-04-05
21225,1,2014-04-05
21229,4,2014-04-05
21236,1,2014-04-05
21239,1,2014-04-05
21244,1,2014-04-05
21502,1,2014-04-05
21638,1,2014-04-05
21660,1,2014-04-05
21769,1,2014-04-05
21904,1,2014-04-05
21921,2,2014-04-05
20602,2,2014-04-06
20653,2,2014-04-06
20712,1,2014-04-06
20751,1,2014-04-06
20912,1,2014-04-06
21061,3,2014-04-06
21122,2,2014-04-06
21146,1,2014-04-06
21201,1,2014-04-06
21202,1,2014-04-06
21204,1,2014-04-06
21207,1,2014-04-06
21212,1,2014-04-06
21213,1,2014-04-06
21214,2,2014-04-06
21215,4,2014-04-06
21216,2,2014-04-06
21217,1,2014-04-06
21218,2,2014-04-06
21219,1,2014-04-06
21222,3,2014-04-06
21223,3,2014-04-06
21229,1,2014-04-06
21230,2,2014-04-06
21239,2,2014-04-06
21403,1,2014-04-06
21645,1,2014-04-06
21740,1,2014-04-06
21904,1,2014-04-06
20634,1,2014-04-07
20659,1,2014-04-07
20735,1,2014-04-07
20743,1,2014-04-07
20748,2,2014-04-07
20765,1,2014-04-07
20854,2,2014-04-07
20903,1,2014-04-07
21015,1,2014-04-07
21061,1,2014-04-07
21133,1,2014-04-07
21201,1,2014-04-07
21202,1,2014-04-07
21206,2,2014-04-07
21207,1,2014-04-07
21212,1,2014-04-07
21215,2,2014-04-07
21217,1,2014-04-07
21223,2,2014-04-07
21227,1,2014-04-07
21229,1,2014-04-07
21230,1,2014-04-07
21236,1,2014-04-07
21237,1,2014-04-07
21244,1,2014-04-07
21401,1,2014-04-07
21409,1,2014-04-07
21613,1,2014-04-07
21632,1,2014-04-07
21716,1,2014-04-07
21740,1,2014-04-07
21754,1,2014-04-07
21769,1,2014-04-07
21783,1,2014-04-07
21791,1,2014-04-07
21911,1,2014-04-07
21921,1,2014-04-07
20603,1,2014-04-08
20748,1,2014-04-08
21060,1,2014-04-08
21157,1,2014-04-08
21202,1,2014-04-08
21207,1,2014-04-08
21208,1,2014-04-08
21213,2,2014-04-08
21216,3,2014-04-08
21217,3,2014-04-08
21220,1,2014-04-08
21221,1,2014-04-08
21223,1,2014-04-08
21227,1,2014-04-08
21229,1,2014-04-08
21231,1,2014-04-08
21530,1,2014-04-08
20659,2,2014-04-09
20871,1,2014-04-09
20874,1,2014-04-09
21044,1,2014-04-09
21061,1,2014-04-09
21078,1,2014-04-09
21133,1,2014-04-09
21136,1,2014-04-09
21158,1,2014-04-09
21202,2,2014-04-09
21204,1,2014-04-09
21206,2,2014-04-09
21207,1,2014-04-09
21211,1,2014-04-09
21212,2,2014-04-09
21214,1,2014-04-09
21215,1,2014-04-09
21216,2,2014-04-09
21217,2,2014-04-09
21218,2,2014-04-09
21220,1,2014-04-09
21223,2,2014-04-09
21227,1,2014-04-09
21229,1,2014-04-09
21237,1,2014-04-09
21239,1,2014-04-09
21701,1,2014-04-09
21911,1,2014-04-09
20659,2,2014-04-10
20706,1,2014-04-10
20744,1,2014-04-10
20874,1,2014-04-10
21061,1,2014-04-10
21087,1,2014-04-10
21157,1,2014-04-10
21202,2,2014-04-10
21204,1,2014-04-10
21206,1,2014-04-10
21207,1,2014-04-10
21209,1,2014-04-10
21215,5,2014-04-10
21216,4,2014-04-10
21217,1,2014-04-10
21218,3,2014-04-10
21222,2,2014-04-10
21223,3,2014-04-10
21225,1,2014-04-10
21229,3,2014-04-10
21244,1,2014-04-10
21740,2,2014-04-10
21921,2,2014-04-10
20732,1,2014-04-11
21015,1,2014-04-11
21052,1,2014-04-11
21061,1,2014-04-11
21117,1,2014-04-11
21133,1,2014-04-11
21155,1,2014-04-11
21157,1,2014-04-11
21201,1,2014-04-11
21202,1,2014-04-11
21205,1,2014-04-11
